accession	ogt	genome_size	gc_content	frac_ilvwygerkp	ratio_charged_polar	trna_gc	phylum	class	species
GCF_002499755	46.9050840350658	2853030.66989508	60.02	0.588472642968327	1.423	61.7361039571348	Halobacteriota	Methanomicrobia	Methanoculleus sp002508705
GCF_002502735	40.233772665636	2426923.54677797	56.37	0.573186557740456	1.241	59.5565567546279	Halobacteriota	Methanomicrobia	Methanoregula sp002502735
GCF_002505485	45.7030387098829	3936922.5214072	40.12	0.591192878733997	1.288	59.0085964076738	Halobacteriota	Methanosarcinia	Methanosarcina sp002505485
GCF_002506515	79.9383437933352	1978310.41466795	42.13	0.620897279101954	1.196	68.364756942702	Thermoproteota	Thermoprotei	Caldivirga sp002506515
GCF_002572525	40.1827882888001	5167611.36085002	62.27	0.558952642459704	1.47	61.1724074917466	Halobacteriota	Halobacteria	Natrinema sp002572525
GCF_002727125	41.9394013938062	3697405.45567266	65.87	0.558528157226932	1.584	62.1681314851038	Halobacteriota	Halobacteria	Halorubrum persicum
GCF_002787055	29.0817768266437	1877649.07622525	42.18	0.568915941094271	1.155	58.5673128345192	Thermoproteota	Nitrososphaeria	Nitrosotenuis aquarius
GCF_002835825	47.7668893900402	2825029.14507772	56.57	0.575459350030977	1.273	60.1682877106384	Halobacteriota	Methanomicrobia	Methanoregula sp002835825
GCF_002844195	47.9825647580485	4768961.56230626	66.86	0.575426946087592	1.643	62.4754920688379	Halobacteriota	Halobacteria	Halegenticoccus soli
GCF_002906215	55.580503322431	1781663.361974	41.54	0.592847423357633	1.431	61.0080028662969	Thermoproteota	Nitrososphaeria	Nitrosocaldus cavascurensis
GCF_002906575	35.8176522454125	5138580.28518289	65.67	0.562885881226026	1.431	62.5252199720653	Halobacteriota	Halobacteria	Salinigranum rubrum
GCF_002952775	43.8578483390005	3423351.9322174	63.11	0.575495824554151	1.621	63.3711199620321	Halobacteriota	Halobacteria	Halalkaliarchaeum desulfuricum
GCF_003058365	38.3551539691103	2878562.36786469	65.74	0.550063316444822	1.488	64.3216198229712	Halobacteriota	Halobacteria	Halococcoides cellulosivorans
GCF_003170075	40.8664234370508	1982699.4118254	54.97	0.572960545913416	1.249	60.3907004295708	Halobacteriota	Methanomicrobia	Methanoregula sp003170075
GCF_003173335	38.9979871279658	3821763.38373519	42.3	0.576390885090858	1.135	58.7455265071183	Halobacteriota	Methanomicrobia	Methanospirillum stamsii
GCF_003173355	33.4199836675304	3811158.5055482	43.13	0.568830117243394	1.045	58.4110239443929	Halobacteriota	Methanomicrobia	Methanospirillum lacunae
GCF_003201675	61.7668444903642	2675481.12314649	43.73	0.619076370989562	1.287	66.4952199829035	Thermoproteota	Thermoprotei_A	Metallosphaera hakonensis
GCF_003201765	71.7584100218349	2329845.72662758	31.06	0.615038641834537	1.22	65.8752512575396	Thermoproteota	Thermoprotei_A	Acidianus sulfidivorans
GCF_003201835	68.5470759220149	3099425.80713009	31.9	0.615173148791858	1.228	65.0742579499497	Thermoproteota	Thermoprotei_A	Aramenus brierleyi
GCF_003205235	62.710759350642	1901285.18321827	43.95	0.583703804718396	1.213	61.5153575024961	Thermoplasmatota	Thermoplasmata	Thermoplasma sp003205235
GCF_003268005	40.9431137512365	3117831.28600935	32.93	0.551740850417038	0.983	59.1969115909793	Methanobacteriota	Methanobacteria	Methanosphaera sp003268005
GCF_003287355	40.4079112617782	3812942.99085301	66.11	0.566588236213382	1.631	62.3233967252319	Halobacteriota	Halobacteria	Halorubrum sp003287355
GCF_003336245	36.5431175881458	3670594.68404178	66.22	0.560329214735666	1.533	63.6265626596801	Halobacteriota	Halobacteria	Haloplanus salinus
GCF_003342675	40.1178120140158	3899194.0483571	66.01	0.560803632586222	1.537	63.0213930780059	Halobacteriota	Halobacteria	Haloplanus rubicundus
GCF_003344565	43.4172810368402	4837798.55057242	64.36	0.574503597566625	1.59	62.9343501775463	Halobacteriota	Halobacteria	Saliphagus infecundisoli
GCF_003351065	43.9814838109306	4008055.38334367	65.6	0.567707980699355	1.559	62.5900401381951	NA	NA	NA
GCF_003351865	83.6876839773145	1517619.81636565	35.1	0.654374511117133	1.832	63.9277989702985	Methanobacteriota	Methanococci	Methanofervidicoccus sp003351865
GCF_003369835	45.9240578776749	4462771.25650709	68.07	0.560955622642115	1.591	62.1427537058929	Halobacteriota	Halobacteria	Halorussus rarus
GCF_003382685	40.8463320809377	3965201.44628099	65.88	0.557353821200035	1.517	62.1578800856754	Halobacteriota	Halobacteria	Halorussus litoreus
GCF_003383085	38.9079238646884	4069251.91155197	65.96	0.557414255334738	1.463	61.6895287487926	Halobacteriota	Halobacteria	Haloferax prahovense
GCF_003383095	38.717954533019	4145563.13287869	65.44	0.556399326262756	1.46	61.7137093450672	Halobacteriota	Halobacteria	Haloferax sp003383095
GCF_003430825	41.09406392168	3979963.23915555	62.36	0.562852418346928	1.552	61.9166820576687	Halobacteriota	Halobacteria	Natrarchaeobaculum sulfurireducens
GCF_003431325	72.4213549967172	1665457.20160156	57.78	0.612619324691461	1.349	71.7743931046733	Thermoproteota	Thermoprotei_A	Acidilobus sp003431325
GCF_003491305	53.5936491736204	2464459.17014986	41.4	0.589694119181196	1.245	62.0243532452477	Methanobacteriota	Methanobacteria	Methanobacterium sp003491305
GCF_003605575	34.9945623417349	2555800.37274798	61.22	0.543932511710649	1.367	61.0451835521663	Halobacteriota	Halobacteria	Halonotius aquaticus
GCF_003605635	34.1832336196219	3162433.53998109	59.7	0.543572905011381	1.325	60.9033370211128	Halobacteriota	Halobacteria	Halonotius pteroides
GCF_003610195	45.4754195095056	5110000	64.36	0.561638205095002	1.549	62.1420545373563	Halobacteriota	Halobacteria	Halopiger aswanensis
GCF_003665925	41.7537694689073	4000196.32155404	63.53	0.555762866238865	1.415	62.8977336862197	Halobacteriota	Halobacteria	Halobellus inordinatus
GCF_003666015	43.4527398375148	4403772.60157413	66.43	0.560003973224879	1.653	62.6243005721337	Halobacteriota	Halobacteria	Halorubrum sp003666015
GCF_003666025	44.2890594335617	3517495.2137843	68.78	0.559829799524908	1.7	62.5388538616692	NA	NA	NA
GCF_003670115	40.9410906855522	4766733.75561913	62.87	0.563151301464442	1.48	61.6299864419808	NA	NA	NA
GCF_003675855	40.2017753029759	3923458.67030774	67.23	0.557847159510243	1.6	62.4714242027052	Halobacteriota	Halobacteria	Halostella salina
GCF_003697815	46.0901169732849	3802836.82713578	61.83	0.573064179823557	1.505	61.8351306386074	Halobacteriota	Halobacteria	Halalkalicoccus subterraneus
GCF_003697845	40.8925080081489	3825167.67805813	66.09	0.566385301918572	1.657	62.1427473549307	Halobacteriota	Halobacteria	Halorubrum sp003697845
GCF_003721435	43.2397331615506	3810123.37800468	67.66	0.561670953145055	1.653	62.7849218882159	Halobacteriota	Halobacteria	Halorubrum sp003721435
GCF_003722075	44.2701375430515	2009425.45157669	42.56	0.577645997698456	1.303	60.8160598802687	Halobacteriota	Methanosarcinia	Methanohalophilus sp003722075
GCF_003722115	45.7944060400402	2082259.38908363	41.91	0.5777596923373	1.285	60.759662353164	NA	NA	NA
GCF_003730195	40.4275501521179	5333150.7569386	66.81	0.556873306495449	1.541	62.5705292490577	Halobacteriota	Halobacteria	Halosimplex salinum
GCF_003781945	40.005312500247	3955562.6530395	66.46	0.562206783471684	1.643	62.2749645372993	Halobacteriota	Halobacteria	Halorubrum sp003781945
GCF_003838065	47.1461014653523	1748677.09520356	50.52	0.585806127768017	1.385	60.0604376598748	Halobacteriota	Methanomicrobia	Methanocalculus sp003838065
GCF_003841465	44.4105803528384	4851219.51219512	63.86	0.567882638843835	1.605	61.9790169269727	Halobacteriota	Halobacteria	Natrarchaeobius chitinivorans_A
GCF_003841485	42.068666199273	3691357.23296888	61.13	0.563906703486296	1.501	61.617768101447	Halobacteriota	Halobacteria	Natrarchaeobius halalkaliphilus
GCF_003841505	42.6589843350325	4665392.31712301	61.93	0.565932884983696	1.534	61.9038480335169	Halobacteriota	Halobacteria	Natrarchaeobius chitinivorans
GCF_003852135	78.6495652911523	2745010.79913607	35.83	0.627612337005806	1.306	67.6159650124033	NA	NA	NA
GCF_003856835	43.2417860777042	3619644.55466005	65.68	0.560722639686777	1.512	62.8642340991476	NA	NA	NA
GCF_003862495	34.669217715043	3872723.32308997	57.11	0.551967997990212	1.224	61.5529181165697	Halobacteriota	Halobacteria	Halocatena pleomorpha
GCF_003948265	69.0533372384159	1962677.46228926	48.67	0.639494013316442	1.654	71.3597192154577	Korarchaeota	Korarchaeia	Korarchaeum cryptofilum
GCF_003977755	44.6363279432274	5063487.80238849	64.48	0.561680108637548	1.533	61.8225012980245	NA	NA	NA
GCF_003990725	39.2001677780705	3290603.11284047	66.64	0.555345225177117	1.572	62.1597804389251	Halobacteriota	Halobacteria	Halorubrum sp003990725
GCF_004087835	41.681214655054	3563258.14024701	63.77	0.556890929646546	1.499	61.5696664104776	Halobacteriota	Halobacteria	Halorussus pelagicus
GCF_004099695	45.9349233191712	3622904.40802199	42.46	0.591901935169454	1.311	60.624560944745	Halobacteriota	Methanosarcinia	Methanosarcina sp004099695
GCF_004102725	47.0058889299723	2832873.32646756	59.96	0.584880322202295	1.367	60.7232148884692	Halobacteriota	Methanomicrobia	Methanoculleus_A taiwanensis
GCF_004114375	39.5098772715372	3905488.12945811	65.89	0.557479203876023	1.606	62.1911450903978	Halobacteriota	Halobacteria	Halorubrum sp004114375
GCF_004118325	36.4994417565032	4172367.0511381	65.69	0.557384928689617	1.479	62.433670701027	Halobacteriota	Halobacteria	Halorientalis pallida
GCF_004143485	40.237571285623	3857567.62274166	64.62	0.559413523555316	1.547	62.1127968015853	Halobacteriota	Halobacteria	Halorussus amylolyticus
GCF_004150385	38.2938852207027	3952683.32966307	62.39	0.550303062594784	1.356	62.3272123796007	NA	NA	NA
GCF_004297185	43.5117754095376	2382022.02910267	59.54	0.581149515779372	1.364	61.2544749805469	Halobacteriota	Methanomicrobia	Methanofollis fontis
GCF_004310395	79.1132477163087	1319894.05710826	35.25	0.652776082638943	1.819	63.7054128327107	Methanobacteriota	Methanococci	Methanofervidicoccus abyssi
GCF_004698125	42.7628194529495	4692118.47495011	69.99	0.5617458831665	1.655	62.7762669704695	Halobacteriota	Halobacteria	Halosimplex halophilum
GCF_004745425	42.371124615683	2626354.60992908	43.58	0.578294931315925	1.288	60.4823458957293	Halobacteriota	Methanosarcinia	Methanolobus halotolerans
GCF_004765785	44.593128927307	4407785.03623558	64.17	0.563895196594174	1.506	62.8410668655846	Halobacteriota	Halobacteria	Halorussus ruber
GCF_004765795	42.3189200604087	3841706.64489129	66.92	0.559982890954459	1.602	63.1711771132743	Halobacteriota	Halobacteria	Halorussus marinus
GCF_004765815	40.4925106485357	4851727.05930387	65.11	0.55685734181439	1.5	61.94943442557	Halobacteriota	Halobacteria	Halorussus salinus
GCF_004785955	42.7760253037712	3933654.02793824	68.45	0.560032497014883	1.646	62.8881525137603	Halobacteriota	Halobacteria	Halostella litorea
GCF_004799685	44.5558071085961	3878260.41989865	65.86	0.566310163432169	1.525	62.9822692370067	NA	NA	NA
GCF_004916935	36.3369047917422	4508948.50005119	65.78	0.559590301886971	1.44	62.5630553105812	Halobacteriota	Halobacteria	Salinigranum halophilum
GCF_004944975	45.2775547526488	3642692.38856182	62.06	0.566345951260622	1.503	62.7749063093726	Halobacteriota	Halobacteria	Halorhabdus amylolytica
GCF_005049285	40.6950425255546	3855441.23841618	64.23	0.557574325058973	1.461	62.272324694694	Halobacteriota	Halobacteria	Halorientalis salina
GCF_005155585	41.8711643991208	3153234.13928498	65.63	0.565242559617442	1.525	61.9063596988567	NA	NA	NA
GCF_005406125	40.6616152193859	4353086.2923204	62.07	0.551558245579503	1.354	62.5696637502462	Halobacteriota	Halobacteria	Haloarcula mannanilytica
GCF_005435015	42.726548055811	3882919.59157626	66.58	0.560056402890962	1.669	62.3762982591268	Halobacteriota	Halobacteria	Halorubrum sodomense
GCF_005435165	41.2043086019212	3581207.67737761	67.37	0.559762211532029	1.682	63.1808480321906	Halobacteriota	Halobacteria	Halorubrum sp005435165
GCF_005435175	41.8762480054725	3704143.51112531	67.01	0.557085376843227	1.636	62.0482303414294	Halobacteriota	Halobacteria	Halorubrum californiense
GCF_005435225	42.0312075302754	3593038.71516699	68.01	0.559917078971956	1.665	62.3567256744934	NA	NA	NA
GCF_005543295	35.5661205476708	3537185.75274384	58.33	0.554907841293283	1.36	61.8526236588685	Halobacteriota	Halobacteria	Halalkalirubrum salinum
GCF_005576615	41.9708109655845	4831996.07194542	63.43	0.55988838051956	1.507	62.1040971850006	Halobacteriota	Halobacteria	Natrinema versiforme_A
GCF_005890195	40.6005456187391	3968168.25963659	64.34	0.556694089695212	1.518	61.3749880210402	Halobacteriota	Halobacteria	Natrinema pallidum
GCF_006274605	76.1198429853581	2234233.42334233	54.86	0.642188335214112	1.793	69.6808128992799	Methanobacteriota_B	Thermococci	Thermococcus indicus
GCF_006543045	37.3691659231242	4619467.71557009	62.08	0.557202599080395	1.467	62.2662715464714	Halobacteriota	Halobacteria	Salinadaptatus halalkaliphilus
GCF_006546655	41.9033543988288	2949074.9343567	40.2	0.571369277383472	1.25	59.972719271768	Halobacteriota	Methanosarcinia	Methanolobus vulcani_A
GCF_006740685	33.8440577430236	1654844.40520856	33.76	0.574402810511953	1.231	58.1422185342592	Thermoproteota	Nitrososphaeria	Nitrosopumilus sp006740685
GCF_006861655	33.1306238568464	2655147.02837026	62.68	0.546149680522632	1.398	61.1703757025697	Halobacteriota	Halobacteria	Halonotius roseus
GCF_006861665	38.9726522887103	2942358.91063477	61.54	0.547145131117662	1.412	61.2048629682012	Halobacteriota	Halobacteria	Halonotius terrestris
GCF_007421925	32.6855165436704	4135455.95373335	68.06	0.561823644928234	1.584	63.7561477682987	Halobacteriota	Halobacteria	Haloglomus irregulare
GCF_007655485	40.0352745068004	3622498.91915262	62.9	0.561456123463348	1.445	62.5605432345137	Halobacteriota	Halobacteria	Halobellus captivus
GCF_007671685	40.1228704861026	3908698.14932993	65.97	0.560633574886146	1.608	62.7540158228225	Halobacteriota	Halobacteria	Halorubrum salsamenti
GCF_007671725	43.4533322484831	3385300.99978728	68.63	0.564360795872607	1.711	62.3341001893919	Halobacteriota	Halobacteria	Halorubrum depositum
GCF_007826885	16.1083935391116	2865193.37016575	34	0.563015966187475	1.007	56.2060798241002	Thermoproteota	Nitrososphaeria	Nitrosocosmicus arcticus
GCF_007833275	43.403664830327	2652829.05803196	66.16	0.553876842279073	1.504	61.7919917574357	Halobacteriota	Halobacteria	Salarchaeum sp007833275
GCF_008122205	43.6107470414571	5426973.56333571	63.19	0.5660766237291	1.55	61.9688157789098	Halobacteriota	Halobacteria	Natronococcus pandeyae
GCF_008152015	77.5766194179903	2165038	54.98	0.64039365407724	1.778	69.5678575599994	Methanobacteriota_B	Thermococci	Thermococcus celericrescens
GCF_008245225	41.8710879591427	4417037.42640875	62.51	0.566177662815701	1.536	61.8383675018043	Halobacteriota	Halobacteria	Natrarchaeobius swarupiae
GCF_008326425	59.8831899050723	2658325.5475968	42.39	0.606601243778959	1.218	66.5594716826125	Thermoproteota	Thermoprotei_A	Sulfuracidifex tepidarius
GCF_008389435	18.0814620248906	3543797.1205627	33.42	0.559744591556862	0.981	56.1214283780812	Thermoproteota	Nitrososphaeria	Nitrosocosmicus sp008389435
GCF_008709555	68.0581965687974	1552123.22173494	46.8	0.585664213435751	1.256	61.3892679897955	Thermoplasmatota	Thermoplasmata	Thermoplasma sp008709555
GCF_008729005	39.0844443514878	4127790.04954583	61.64	0.54999374123233	1.341	62.2080287645442	Halobacteriota	Halobacteria	Haloarcula sp008729015
GCF_008806815	36.5883114873752	3680194.25501137	61.69	0.558997377037806	1.406	61.75626096246	Halobacteriota	Halobacteria	Haloferax litoreum
GCF_008806915	38.1204526622792	3603126.67906592	60.79	0.559323746037342	1.396	61.719640780442	Halobacteriota	Halobacteria	Haloferax marinisediminis
GCF_008831545	40.4560286398609	4542952.94477901	61.52	0.557895949968679	1.377	60.6460159925715	Halobacteriota	Halobacteria	Halorussus halophilus
GCF_009184545	32.8695299759678	2794453.31372755	64.27	0.555998477342938	1.435	60.5645558443566	Halobacteriota	Halobacteria	Halosegnis rubeus
GCF_009217585	40.4609162457842	3287508.4997875	65.64	0.555930581881907	1.478	62.7020865776676	Halobacteriota	Halobacteria	Halomicrobium mukohataei
GCF_009392895	41.0090041771727	4571575.90412111	61.34	0.556829826969081	1.439	61.6463103944567	Halobacteriota	Halobacteria	Natronorubrum aibiense
GCF_009428885	80.0494197958317	2415090.81473793	34.36	0.626295188670947	1.35	66.6967942499445	Thermoproteota	Thermoprotei_A	Acidianus ambivalens
GCF_009601705	79.037592769135	2647027.7864502	34.74	0.625489409369732	1.261	67.7900162691896	Thermoproteota	Thermoprotei_A	Saccharolobus sp009601705
GCF_009617975	58.2590124755715	1666888.69863014	43.24	0.576357129326442	1.431	56.9361950818577	Nanohalarchaeota	Nanosalinia	Nanohalobium constans
GCF_009663395	33.6067225992383	2907483.45762	65.06	0.55253964994504	1.424	60.7666038779172	Halobacteriota	Halobacteria	Halosegnis longus
GCF_009674625	35.7930250417107	3596509.60942343	61.06	0.559830001449077	1.407	61.6189228629242	Halobacteriota	Halobacteria	Haloferax marinum
GCF_009729035	80.4928525737608	2072670.28267446	37.61	0.628207789314878	1.322	67.2085919560016	Thermoproteota	Thermoprotei_A	Stygiolobus azoricus
GCF_009729515	61.971779406357	2260825.66932352	38.6	0.608893447473273	1.23	66.5350693700846	Thermoproteota	Thermoprotei_A	Sulfuracidifex metallicus
GCF_009729545	80.8423702338606	2306365.71191366	34.36	0.626163603897948	1.338	66.9823855990838	Thermoproteota	Thermoprotei_A	Acidianus infernus
GCF_009741925	38.9411156869599	3523563.33571501	63.9	0.564955687910999	1.517	62.2702459436295	Halobacteriota	Halobacteria	Natronomonas sp009741925
GCF_009778815	36.2014000073844	2958899.91728701	42.97	0.56497629177164	1.001	60.8079462244929	Thermoproteota	Bathyarchaeia	Bathycorpusculum hydrogenotrophicum
GCF_009785285	41.2667798684605	2537227.16741861	43.37	0.56919312610762	1.039	61.1523390818545	NA	NA	NA
GCF_009791395	35.1105728886168	4241929.33083177	66.8	0.557983025359488	1.486	61.9395024167128	Halobacteriota	Halobacteria	Halomarina oriensis
GCF_009797925	41.7097534024496	2671895.47820761	62.42	0.557679165811362	1.429	62.3593604296753	Halobacteriota	Halobacteria	Halorhabdus sp009690625
GCF_009806985	35.923209457584	3306553.92469687	68.34	0.56230951021819	1.687	62.014350265937	Halobacteriota	Halobacteria	Halorubrum sp009806985
GCF_009831455	42.1604865770507	3438830.25415944	68.72	0.574943075342052	1.637	63.6446509190413	Halobacteriota	Halobacteria	Salinirussus salinus
GCF_009831555	47.2925490846913	3881409.71606034	66.75	0.551586684646096	1.487	62.403709705622	Halobacteriota	Halobacteria	Halobacterium bonnevillei
GCF_009831575	43.5034989028738	3409217.51916815	63.97	0.566623234761493	1.482	62.8770486995052	Halobacteriota	Halobacteria	Halovenus carboxidivorans
GCF_009831625	36.4637346954682	3901390.78321967	67.62	0.559936843133119	1.62	62.7379658161161	Halobacteriota	Halobacteria	Halobaculum saliterrae
GCF_009834785	38.9799497100342	4655469.96322027	62.45	0.558668622498174	1.519	61.3720342493456	Halobacteriota	Halobacteria	Natronorubrum halalkaliphilum
GCF_009900715	33.6330228736311	3780163.14264248	64.71	0.5606399256652	1.417	62.1578553270859	Halobacteriota	Halobacteria	Halococcus salsus
GCF_009914725	38.0514437532677	2321453.71646697	50.69	0.568712565376208	1.234	59.578969204603	Halobacteriota	Methanomicrobia	Methanogenium sp009914725
GCF_010119195	43.1302110463637	3910099.09165978	66.73	0.555457923935928	1.457	62.6481315881052	Halobacteriota	Halobacteria	Haloarcula salina
GCF_010747475	43.9724403640598	4517425.96577518	64.95	0.558403663816694	1.47	62.0632175918968	Halobacteriota	Halobacteria	Halorussus sp010747475
GCF_011043775	35.7055929438714	4797087.88898234	58.85	0.549935800899928	1.401	61.9432332681175	Halobacteriota	Halobacteria	Natronolimnobius sp011043775
GCF_011440285	49.204989174359	4202310.91150352	67.18	0.561917678525334	1.632	62.1908913779773	Halobacteriota	Halobacteria	Halostella limicola
GCF_011440375	37.1159240062985	3807865.66862229	68.12	0.546202773242578	1.562	61.8035580437701	Halobacteriota	Halobacteria	Halorubellus sp011440375
GCF_011620785	42.3503847019665	2188078.17248245	52.75	0.586291698336289	1.39	61.1843192482825	Halobacteriota	Methanosarcinia	Methanothrix sp011620785
GCF_011620795	47.0654862373598	2530259.0342181	62.02	0.58898834721417	1.45	61.9034195087337	NA	NA	NA
GCF_011627345	43.176927702862	3306665.62075097	67.08	0.562642936885575	1.566	62.3558649445866	Halobacteriota	Halobacteria	Halolamina pelagica
GCF_011734195	47.9137005276191	3044905.58334184	67.94	0.556389528872209	1.59	61.7833493643642	Halobacteriota	Halobacteria	Halobacterium sp011734195
GCF_012027285	82.7688419818883	1931684	55.8	0.645659297272576	1.826	70.2258062482909	Methanobacteriota_B	Thermococci	Thermococcus cleftensis
GCF_012027305	79.7648974240907	2023001	53.51	0.644621198229115	1.828	70.2062445048178	Methanobacteriota_B	Thermococci	Thermococcus sp012027305
GCF_012027325	90.5026841127357	2277370	41.19	0.647662835249042	1.821	70.3634876727865	NA	NA	NA
GCF_012027355	80.5687458540523	2167521	52.56	0.641962270368235	1.788	68.9949669494554	Methanobacteriota_B	Thermococci	Thermococcus sp012027355
GCF_012027395	85.7332957193708	2002356	51.86	0.641472043893577	1.781	70.0383380920357	Methanobacteriota_B	Thermococci	Thermococcus sp012027395
GCF_012027425	85.18580170984	2009005.97831594	39.69	0.647643978165321	1.784	69.6551637176684	Methanobacteriota_B	Thermococci	Thermococcus_A sp012027425
GCF_012027455	85.3169760310568	2014437	50.81	0.64075802506252	1.774	69.911231787442	Methanobacteriota_B	Thermococci	Thermococcus onnurineus
GCF_012027495	76.1453772877563	2139369	55.68	0.641375770661209	1.796	69.6076447907841	Methanobacteriota_B	Thermococci	Thermococcus sp012027495
GCF_012027555	88.4630408337597	1795455	52.58	0.64452037715985	1.848	69.9309960225842	Methanobacteriota_B	Thermococci	Thermococcus sp012027555
GCF_012027595	76.454047994638	2048798	52.21	0.638814291336054	1.694	69.8924230897473	Methanobacteriota_B	Thermococci	Thermococcus sp012027595
GCF_012027615	76.9742205674805	2374878	54.38	0.641326644681684	1.766	70.1210824942261	Methanobacteriota_B	Thermococci	Thermococcus sp012027615
GCF_012027635	84.4599401311452	1921837	54.58	0.646877117530734	1.804	70.3500418146109	Methanobacteriota_B	Thermococci	Thermococcus sp012027635
GCF_012027645	77.7741056955031	1991402	55.37	0.639002101588364	1.754	69.3051885099107	Methanobacteriota_B	Thermococci	Thermococcus sp012027645
GCF_012163165	48.2462108968457	4255489.96954102	65.47	0.57316677554249	1.64	61.9891267467064	Halobacteriota	Halobacteria	Natronococcus jeotgali
GCF_012222305	85.9581613116818	2850818.5998978	32.64	0.62820003819441	1.283	67.1157919401079	Thermoproteota	Thermoprotei_A	Sulfurisphaera sp012222305
GCF_013177915	56.4642069840508	1878843.19556968	53.69	0.599563940845947	1.509	61.9845298169061	NA	NA	NA
GCF_013329165	45.6953825923217	2113761.7589149	51.63	0.587363378808967	1.371	58.0215754132929	NA	NA	NA
GCF_013329655	45.6312344836807	4395375.80012389	43.52	0.593605342665478	1.342	60.2417925834565	NA	NA	NA
GCF_013329775	90.8246333716754	1724643	41.81	0.659766019202405	1.886	70.6788329060106	NA	NA	NA
GCF_013329805	98.6484214545336	2221200.74272746	51.26	0.638351990897679	1.666	70.2067146035688	NA	NA	NA
GCF_013340765	70.8162687437038	1825775.48682703	62.07	0.611812946287039	1.498	69.2775051409067	Thermoproteota	Nitrososphaeria	Conexivisphaera calida
GCF_013342145	43.4223258605596	4650597.67061708	65.7	0.563067274863436	1.605	61.5345233760555	NA	NA	NA
GCF_013343295	66.4707536156539	2289301.71416553	44.8	0.619411794561973	1.282	66.7788331389344	Thermoproteota	Thermoprotei_A	Metallosphaera tengchongensis
GCF_013377755	46.4196822123782	2270283.69510348	61.14	0.586126369058596	1.455	61.5886030209986	Halobacteriota	Methanomicrobia	Methanofollis tationis
GCF_013388945	39.7762031242578	2199596.24931053	54.54	0.571424273522559	1.322	60.5439604821797	Thermoproteota	Nitrososphaeria	Nitrososphaera sp013388945
GCF_013391085	46.1529260140217	3373261.21205756	64.36	0.563196969298361	1.551	62.1301193567536	Halobacteriota	Halobacteria	Natronomonas halophila
GCF_013391105	46.6856773447885	3827722.72170004	67.45	0.566060973317511	1.613	61.8088452121687	Halobacteriota	Halobacteria	Natronomonas salina
GCF_013401515	40.9669000902652	4424406.86730789	67.2	0.566126428995543	1.57	62.2502564682546	Halobacteriota	Halobacteria	Halorarum halophilum
GCF_013402815	40.2005774073255	4947070.90314671	60.14	0.556687906787254	1.409	61.7082655578121	Halobacteriota	Halobacteria	Natrinema halophilum
GCF_013402875	42.1614245536835	4400449.47303162	68.65	0.571847475327484	1.656	62.533369267817	Halobacteriota	Halobacteria	Halorarum salinum
GCF_013407145	30.4886505837437	1751463.14138472	33.01	0.573622544572838	1.219	57.2608788044036	Thermoproteota	Nitrososphaeria	Nitrosopumilus cobalaminigenes
GCF_013407165	29.4289307205396	1774244.4593687	33.05	0.571103842218819	1.187	56.7428304131369	Thermoproteota	Nitrososphaeria	Nitrosopumilus oxyclinae
GCF_013407185	32.587604165783	2358186.35968723	33.45	0.571641189321665	1.164	56.5876288519575	Thermoproteota	Nitrososphaeria	Nitrosopumilus ureiphilus
GCF_013407275	36.3618962710826	1997642.89602613	41.25	0.568779731013413	1.153	58.0916707281044	Thermoproteota	Nitrososphaeria	Nitrosotenuis sp013407275
GCF_013415885	41.0358136224553	4705542.48503308	67.76	0.55737744581548	1.589	63.2088892765981	Halobacteriota	Halobacteria	Halosimplex rubrum
GCF_013760955	54.9415505080667	1760041.03693324	33.14	0.602070948439989	1.372	60.8230917472204	Methanobacteriota	Methanococci	Methanococcus maripaludis_A
GCF_013839425	41.6178663958393	3006529.64676199	61.5	0.557522283830578	1.431	62.2169892237302	Halobacteriota	Halobacteria	Halorhabdus salina
GCF_013839515	37.5691536506882	2954737.9610928	64.5	0.569055283221318	1.589	62.7588097316627	Halobacteriota	Halobacteria	Natronomonas sp013839515
GCF_014078525	30.4532420272661	1974258.44184507	33.35	0.575464663119239	1.211	57.1467736045777	Thermoproteota	Nitrososphaeria	Nitrosopumilus sp014078525
GCF_014078535	33.5306741185162	1784996.68947252	33.79	0.574734372616363	1.219	57.7308036712989	Thermoproteota	Nitrososphaeria	Nitrosopumilus piranensis
GCF_014202105	84.7089890110502	2782396.52529382	32.53	0.628613910457624	1.295	67.477025080177	Thermoproteota	Thermoprotei_A	Sulfurisphaera ohwakuensis
GCF_014212355	41.2973811368472	3606530.27485018	66.45	0.561665171514365	1.532	63.4489400894322	Halobacteriota	Halobacteria	Halobellus ruber
GCF_014646535	66.4167645852119	2111823.52941176	52.23	0.606105840124351	1.286	66.0454127008026	Thermoproteota	Thermoprotei	Thermocladium modestius
GCF_014646795	55.9706373800448	1809318.11040117	55.86	0.596215569703485	1.279	61.4203730493551	Thermoplasmatota	Thermoplasmata	Thermogymnomonas acidicola
GCF_014646875	32.8260347927783	3216102.95659467	65.36	0.555091212063015	1.46	63.9303584116897	Halobacteriota	Halobacteria	Halobellus salinus
GCF_014647155	44.2759779781279	3212174.04642601	67.22	0.556547074626931	1.58	61.930909052767	Halobacteriota	Halobacteria	Halarchaeum nitratireducens
GCF_014647415	38.7653545610292	4304522.08918249	61	0.548378680550271	1.32	62.7302377181189	Halobacteriota	Halobacteria	Haloarcula sebkhae
